t,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,h,correction,goal_distance,cbf_enabled
11.91939115524292,3.113945484161377,0.9969539642333984,-1.9852838516235352,0.3144350051879883,0.10934020578861237,-0.011496268212795258,0.3306022687671358,0.11490056521193669,0.3306022687671358,0.11490056521193669,-0.3155992198385409,0.0,3.0553906490430327,False
11.969531774520874,3.1291592121124268,1.001332402229309,-1.986307144165039,0.3154098689556122,0.10953762382268906,-0.012605579569935799,0.3305697955543763,0.11499395752446227,0.3305697955543763,0.11499395752446227,-0.3031513181721781,0.0,3.039582833257884,False
12.019574880599976,3.1444923877716064,1.005853295326233,-1.9874777793884277,0.31639957427978516,0.11000405251979828,-0.013255639933049679,0.3305405816000871,0.11507790368040313,0.3305405816000871,0.11507790368040313,-0.2898810981574176,0.0,3.023615616097392,False
12.069735288619995,3.162545919418335,1.0112206935882568,-1.988804817199707,0.3175542950630188,0.11037813127040863,-0.01365094818174839,0.3305073667922297,0.11517326293921917,0.3305073667922297,0.11517326293921917,-0.2735115329393327,0.0,3.0048011874660907,False
12.119715213775635,3.193479299545288,1.020346999168396,-1.9908499717712402,0.319246768951416,0.11066577583551407,-0.013261711224913597,0.3304468359811395,0.11534681872532872,0.3304468359811395,0.11534681872532872,-0.24395776193551377,0.0,2.9725878362327958,False
12.169833898544312,3.2089545726776123,1.0249429941177368,-1.99192214012146,0.3199532926082611,0.11091312766075134,-0.01284067053347826,0.3304171410296625,0.11543185398226999,0.3304171410296625,0.11543185398226999,-0.22832984536608514,0.0,2.9564625385919054,False
12.219818592071533,3.227033853530884,1.0303272008895874,-1.9932303428649902,0.320576548576355,0.11129321902990341,-0.012350669130682945,0.33038255945287237,0.11553079420383652,0.33038255945287237,0.11553079420383652,-0.2093814884579448,0.0,2.93761920384491,False
12.269956827163696,3.242574691772461,1.034952998161316,-1.9942610263824463,0.32102635502815247,0.11142987012863159,-0.01166219636797905,0.33035236179364796,0.11561711403316852,0.33035236179364796,0.11561711403316852,-0.19252981050839857,0.0,2.9214226065757023,False
12.319947481155396,3.242574691772461,1.034952998161316,-1.9942610263824463,0.32102635502815247,0.11142987012863159,-0.01166219636797905,0.33035236179364796,0.11561711403316852,0.33035236179364796,0.11561711403316852,-0.19252981050839857,0.0,2.9214226065757023,False
12.370020866394043,3.2580647468566895,1.0396260023117065,-1.9951426982879639,0.32131099700927734,0.11161957681179047,-0.010395882651209831,0.33032424737943356,0.11569741394348773,0.33032424737943356,0.11569741394348773,-0.17508036174717212,0.0,2.905258533739444,False
